發票年月,縣市,縣市代號,行業別,載具類別,電子發票張數,電子發票金額
2015/12/1,臺北市,A,不動產開發業,使用載具,2632,15838607
2015/12/1,臺北市,A,不動產經營及相關服務業,使用載具,1,150
2015/12/1,澎湖縣,X,餐飲業,使用載具,59,7379
2015/12/1,澎湖縣,X,電力設備製造業,使用載具,69,32285
2015/12/1,澎湖縣,X,電力及燃氣供應業,使用載具,30,7950
2015/12/1,澎湖縣,X,電信業,使用載具,3853,796000
2015/12/1,澎湖縣,X,零售業,使用載具,65407,14918718
2015/12/1,澎湖縣,X,陸上運輸業,使用載具,8330,2038220
2015/12/1,澎湖縣,X,石油及天然氣礦業,使用載具,1,500
2015/12/1,澎湖縣,X,批發業,使用載具,5,1570
2015/12/1,澎湖縣,X,住宿服務業,使用載具,1,630
2015/12/1,臺東縣,V,餐飲業,使用載具,66,9316
2015/12/1,臺東縣,V,電腦、電子產品及光學製品製造業,使用載具,1,250
2015/12/1,臺東縣,V,電力及燃氣供應業,使用載具,14,3808
2015/12/1,臺東縣,V,電信業,使用載具,10200,2879696
2015/12/1,臺東縣,V,零售業,使用載具,144647,30888928
2015/12/1,臺東縣,V,郵政及快遞業,使用載具,33673,4437032
2015/12/1,臺東縣,V,運動、娛樂及休閒服務業,使用載具,185,16883
2015/12/1,臺東縣,V,研究發展服務業,使用載具,16,30671
2015/12/1,臺東縣,V,批發業,使用載具,4071,2425830
2015/12/1,臺東縣,V,倉儲業,使用載具,108,43286
2015/12/1,臺東縣,V,住宿服務業,使用載具,34,5460
2015/12/1,臺東縣,V,不動產經營及相關服務業,使用載具,6,3321
2015/12/1,屏東縣,T,餐飲業,使用載具,816,129243
2015/12/1,屏東縣,T,飲料製造業,使用載具,8,3364
2015/12/1,屏東縣,T,電力及燃氣供應業,使用載具,578,193866
2015/12/1,屏東縣,T,電信業,使用載具,21260,5282260
2015/12/1,屏東縣,T,零售業,使用載具,315426,70567750
2015/12/1,屏東縣,T,陸上運輸業,使用載具,27381,4316544
2015/12/1,屏東縣,T,郵政及快遞業,使用載具,8579,1264788
2015/12/1,屏東縣,T,研究發展服務業,使用載具,174,55936292
2015/12/1,屏東縣,T,石油及煤製品製造業,使用載具,265,87187
2015/12/1,屏東縣,T,批發業,使用載具,14947,20444749
2015/12/1,屏東縣,T,土木工程業,使用載具,1155,97522
2015/12/1,屏東縣,T,化學製品製造業,使用載具,602,824023
2015/12/1,屏東縣,T,傳播及節目播送業,使用載具,129753,83763938
2015/12/1,屏東縣,T,個人及家庭用品維修業,使用載具,169,130508
2015/12/1,屏東縣,T,不動產經營及相關服務業,使用載具,30,4790
2015/12/1,嘉義縣,Q,餐飲業,使用載具,1060,129864
2015/12/1,嘉義縣,Q,食品製造業,使用載具,14,4335
2015/12/1,嘉義縣,Q,非金屬礦物製品製造業,使用載具,2331,1095359
2015/12/1,嘉義縣,Q,零售業,使用載具,204457,31601462
2015/12/1,嘉義縣,Q,陸上運輸業,使用載具,30942,4760471
2015/12/1,嘉義縣,Q,運動、娛樂及休閒服務業,使用載具,11,1590
2015/12/1,嘉義縣,Q,批發業,使用載具,5285,10303007
2015/12/1,嘉義縣,Q,化學材料製造業,使用載具,731,552520
2015/12/1,嘉義縣,Q,傳播及節目播送業,使用載具,12253,19945337
2015/12/1,嘉義市,I,餐飲業,使用載具,4454,27888759
2015/12/1,嘉義市,I,電力設備製造業,使用載具,47,24990
2015/12/1,嘉義市,I,電信業,使用載具,27543,6525233
2015/12/1,嘉義市,I,零售業,使用載具,167480,40500131
2015/12/1,嘉義市,I,郵政及快遞業,使用載具,35029,5413354
2015/12/1,嘉義市,I,運動、娛樂及休閒服務業,使用載具,1,2174
2015/12/1,嘉義市,I,批發業,使用載具,34262,30547589
2015/12/1,嘉義市,I,專門設計服務業,使用載具,205,214466
2015/12/1,臺南市,D,餐飲業,使用載具,5819,655433
2015/12/1,臺南市,D,飲料製造業,使用載具,14,5885
2015/12/1,臺南市,D,食品製造業,使用載具,985,104828
2015/12/1,臺南市,D,電腦系統設計服務業,使用載具,35,146931
2015/12/1,臺南市,D,電力及燃氣供應業,使用載具,212,137648
2015/12/1,臺南市,D,電信業,使用載具,57224,11907225
2015/12/1,臺南市,D,零售業,使用載具,1307736,156709146
2015/12/1,臺南市,D,陸上運輸業,使用載具,26417,3658709
2015/12/1,臺南市,D,郵政及快遞業,使用載具,38028,5230638
2015/12/1,臺南市,D,運輸輔助業,使用載具,15616,1962308
2015/12/1,臺南市,D,運動、娛樂及休閒服務業,使用載具,8631,8402779
2015/12/1,臺南市,D,資料處理及資訊供應服務業,使用載具,1639,878382
2015/12/1,臺南市,D,紡織業,使用載具,3,8462
2015/12/1,臺南市,D,批發業,使用載具,19864,20440495
2015/12/1,臺南市,D,影片服務、聲音錄製及音樂出版業,使用載具,55,3377
2015/12/1,臺南市,D,化學製品製造業,使用載具,54,50093
2015/12/1,臺南市,D,其他製造業,使用載具,7,8845
2015/12/1,臺南市,D,傳播及節目播送業,使用載具,219072,228227793
2015/12/1,臺南市,D,個人及家庭用品維修業,使用載具,281,229001
2015/12/1,臺南市,D,住宿服務業,使用載具,14,19036
2015/12/1,臺南市,D,人力仲介及供應業,使用載具,2824,264733
2015/12/1,臺南市,D,不動產經營及相關服務業,使用載具,189,28762
2015/12/1,連江縣,Z,電力及燃氣供應業,使用載具,10,5519
2015/12/1,連江縣,Z,電信業,使用載具,1106,277903
2015/12/1,連江縣,Z,零售業,使用載具,38820,5656923
2015/12/1,金門縣,W,餐飲業,使用載具,301,45968
2015/12/1,金門縣,W,電力及燃氣供應業,使用載具,2,1179
2015/12/1,金門縣,W,電信業,使用載具,3497,953791
2015/12/1,金門縣,W,零售業,使用載具,52678,6238809
2015/12/1,金門縣,W,資料處理及資訊供應服務業,使用載具,383,71940
2015/12/1,金門縣,W,批發業,使用載具,96,53561
2015/12/1,花蓮縣,U,餐飲業,使用載具,267,46742
2015/12/1,花蓮縣,U,飲料製造業,使用載具,8,2727
2015/12/1,花蓮縣,U,食品製造業,使用載具,18,12424
2015/12/1,花蓮縣,U,電力及燃氣供應業,使用載具,134,84078
2015/12/1,花蓮縣,U,電信業,使用載具,19066,4651242
2015/12/1,花蓮縣,U,零售業,使用載具,214126,91674290
2015/12/1,花蓮縣,U,陸上運輸業,使用載具,4607,735573
2015/12/1,花蓮縣,U,運動、娛樂及休閒服務業,使用載具,4,4281
2015/12/1,花蓮縣,U,石油及煤製品製造業,使用載具,113,37889
2015/12/1,花蓮縣,U,批發業,使用載具,542,1953731
2015/12/1,花蓮縣,U,不動產經營及相關服務業,使用載具,45,5753
2015/12/1,新竹市,O,餐飲業,使用載具,1113,209997
2015/12/1,新竹市,O,食品製造業,使用載具,237,29829
2015/12/1,新竹市,O,電腦系統設計服務業,使用載具,3,3498
2015/12/1,新竹市,O,電力設備製造業,使用載具,238,165815
2015/12/1,新竹市,O,電力及燃氣供應業,使用載具,77,31310
2015/12/1,新竹市,O,電信業,使用載具,49199,10327081
2015/12/1,新竹市,O,零售業,使用載具,849882,103217977
2015/12/1,新竹市,O,郵政及快遞業,使用載具,6790,1090249
2015/12/1,新竹市,O,運動、娛樂及休閒服務業,使用載具,8767,11225283
2015/12/1,新竹市,O,石油及煤製品製造業,使用載具,551,139689
2015/12/1,新竹市,O,未分類其他服務業,使用載具,8,1420
2015/12/1,新竹市,O,批發業,使用載具,11624,1912058
2015/12/1,新竹市,O,影片服務、聲音錄製及音樂出版業,使用載具,250,13113
2015/12/1,新竹市,O,專門設計服務業,使用載具,846,669058
2015/12/1,新竹市,O,傳播及節目播送業,使用載具,56836,64783890
2015/12/1,新竹市,O,個人及家庭用品維修業,使用載具,27,30480
2015/12/1,新竹市,O,住宿服務業,使用載具,13,2486
2015/12/1,新竹市,O,企業總管理機構及管理顧問業,使用載具,74,225500
2015/12/1,新竹縣,J,餐飲業,使用載具,1173,212369
2015/12/1,新竹縣,J,食品製造業,使用載具,77,9998
2015/12/1,新竹縣,J,電腦、電子產品及光學製品製造業,使用載具,147,294485
2015/12/1,新竹縣,J,電信業,使用載具,13109,17603158
2015/12/1,新竹縣,J,零售業,使用載具,776158,162839875
2015/12/1,新竹縣,J,陸上運輸業,使用載具,1963,371447
2015/12/1,新竹縣,J,石油及煤製品製造業,使用載具,165,49447
2015/12/1,新竹縣,J,批發業,使用載具,888,796690
2015/12/1,新竹縣,J,傳播及節目播送業,使用載具,57365,69315629
2015/12/1,新竹縣,J,住宿服務業,使用載具,5,800
2015/12/1,新竹縣,J,人力仲介及供應業,使用載具,2716,240712
2015/12/1,桃園市,H,餐飲業,使用載具,8596,2341409
2015/12/1,桃園市,H,食品製造業,使用載具,211,58032
2015/12/1,桃園市,H,非金屬礦物製品製造業,使用載具,24,35637
2015/12/1,桃園市,H,電腦系統設計服務業,使用載具,91,950442
2015/12/1,桃園市,H,電腦、電子產品及光學製品製造業,使用載具,1546,4561402
2015/12/1,桃園市,H,電子零組件製造業,使用載具,9546,6728240
2015/12/1,桃園市,H,電力設備製造業,使用載具,324,149749
2015/12/1,桃園市,H,電力及燃氣供應業,使用載具,255,52948
2015/12/1,桃園市,H,電信業,使用載具,27371,36273268
2015/12/1,桃園市,H,零售業,使用載具,2932818,1635733759
2015/12/1,桃園市,H,陸上運輸業,使用載具,5634,954395
2015/12/1,桃園市,H,郵政及快遞業,使用載具,5162,929531
2015/12/1,桃園市,H,運輸輔助業,使用載具,903,147280
2015/12/1,桃園市,H,運動、娛樂及休閒服務業,使用載具,6802,8250329
2015/12/1,桃園市,H,資料處理及資訊供應服務業,使用載具,54,454272
2015/12/1,桃園市,H,租賃業,使用載具,31,12971
2015/12/1,桃園市,H,批發業,使用載具,15087,49555739
2015/12/1,桃園市,H,專門設計服務業,使用載具,664,464012
2015/12/1,桃園市,H,專門營造業,使用載具,80169,16434588
2015/12/1,桃園市,H,印刷及資料儲存媒體複製業,使用載具,697,478873
2015/12/1,桃園市,H,化學製品製造業,使用載具,511,1011071
2015/12/1,桃園市,H,其他專業、科學及技術服務業,使用載具,1332,98827
2015/12/1,桃園市,H,傳播及節目播送業,使用載具,221145,272684806
2015/12/1,桃園市,H,個人及家庭用品維修業,使用載具,72,65014
2015/12/1,桃園市,H,倉儲業,使用載具,2839,439783
2015/12/1,桃園市,H,住宿服務業,使用載具,2,1160
2015/12/1,桃園市,H,人力仲介及供應業,使用載具,2027,165322
2015/12/1,桃園市,H,不動產經營及相關服務業,使用載具,8,1329
2015/12/1,宜蘭縣,G,餐飲業,使用載具,608,76169
2015/12/1,宜蘭縣,G,飲料製造業,使用載具,14,18208
2015/12/1,宜蘭縣,G,食品製造業,使用載具,3,470
2015/12/1,宜蘭縣,G,電力設備製造業,使用載具,18,7414
2015/12/1,宜蘭縣,G,電信業,使用載具,16312,4231477
2015/12/1,宜蘭縣,G,零售業,使用載具,230587,28684574
2015/12/1,宜蘭縣,G,郵政及快遞業,使用載具,4500,789752
2015/12/1,宜蘭縣,G,運動、娛樂及休閒服務業,使用載具,100,7173
2015/12/1,宜蘭縣,G,紡織業,使用載具,18,4500
2015/12/1,宜蘭縣,G,批發業,使用載具,3751,4699254
2015/12/1,宜蘭縣,G,建築物及綠化服務業,使用載具,32,39279
2015/12/1,宜蘭縣,G,化學製品製造業,使用載具,118,141066
2015/12/1,宜蘭縣,G,化學材料製造業,使用載具,369,96449
2015/12/1,宜蘭縣,G,傳播及節目播送業,使用載具,55322,43728599
2015/12/1,宜蘭縣,G,企業總管理機構及管理顧問業,使用載具,2,876
2015/12/1,宜蘭縣,G,人力仲介及供應業,使用載具,1557,165448
2015/12/1,新北市,F,餐飲業,使用載具,12237,1615132
2015/12/1,新北市,F,飲料製造業,使用載具,29,4536
2015/12/1,新北市,F,食品製造業,使用載具,10568,1402626
2015/12/1,新北市,F,電腦系統設計服務業,使用載具,815,2471128
2015/12/1,新北市,F,電腦、電子產品及光學製品製造業,使用載具,83,62798
2015/12/1,新北市,F,電子零組件製造業,使用載具,393,565356
2015/12/1,新北市,F,電力設備製造業,使用載具,257,368085
2015/12/1,新北市,F,電力及燃氣供應業,使用載具,888,607482
2015/12/1,新北市,F,電信業,使用載具,123069,46472482
2015/12/1,新北市,F,零售業,使用載具,4771208,1942979921
2015/12/1,新北市,F,陸上運輸業,使用載具,6887,1371403
2015/12/1,新北市,F,郵政及快遞業,使用載具,8743,1741600
2015/12/1,新北市,F,運輸輔助業,使用載具,10221,5047539
2015/12/1,新北市,F,運動、娛樂及休閒服務業,使用載具,37716,44537473
2015/12/1,新北市,F,農、牧業,使用載具,118,808315
2015/12/1,新北市,F,資料處理及資訊供應服務業,使用載具,135133,98464312
2015/12/1,新北市,F,紡織業,使用載具,3707,4105819
2015/12/1,新北市,F,紙漿、紙及紙製品製造業,使用載具,201,154185
2015/12/1,新北市,F,租賃業,使用載具,2,8560
2015/12/1,新北市,F,石油及煤製品製造業,使用載具,752,207523
2015/12/1,新北市,F,石油及天然氣礦業,使用載具,1216,249841
2015/12/1,新北市,F,機械設備製造業,使用載具,13,9187
2015/12/1,新北市,F,批發業,使用載具,195053,171353461
2015/12/1,新北市,F,影片服務、聲音錄製及音樂出版業,使用載具,295,190566
2015/12/1,新北市,F,建築、工程服務及技術檢測、分析服務業,使用載具,297,360283
2015/12/1,新北市,F,廣告業及市場研究業,使用載具,69,8765618
2015/12/1,新北市,F,專門設計服務業,使用載具,49,69208
2015/12/1,新北市,F,專門營造業,使用載具,2981,7186534
2015/12/1,新北市,F,塑膠製品製造業,使用載具,1860,1787385
2015/12/1,新北市,F,土木工程業,使用載具,1,600
2015/12/1,新北市,F,印刷及資料儲存媒體複製業,使用載具,11,20500
2015/12/1,新北市,F,創作及藝術表演業,使用載具,222,3714576
2015/12/1,新北市,F,出版業,使用載具,120610,185160136
2015/12/1,新北市,F,傳播及節目播送業,使用載具,397798,558370706
2015/12/1,新北市,F,倉儲業,使用載具,781,1431732
2015/12/1,新北市,F,人力仲介及供應業,使用載具,36974,2759565
2015/12/1,新北市,F,不動產開發業,使用載具,559,203780
2015/12/1,新北市,F,不動產經營及相關服務業,使用載具,14350,662226
2015/12/1,基隆市,C,餐飲業,使用載具,444,59189
2015/12/1,基隆市,C,食品製造業,使用載具,35,3793
2015/12/1,基隆市,C,電力及燃氣供應業,使用載具,312,160195
2015/12/1,基隆市,C,電信業,使用載具,27973,5984639
2015/12/1,基隆市,C,零售業,使用載具,247753,30887978
2015/12/1,基隆市,C,陸上運輸業,使用載具,3150,538825
2015/12/1,基隆市,C,運動、娛樂及休閒服務業,使用載具,27,3695
2015/12/1,基隆市,C,石油及煤製品製造業,使用載具,38,8730
2015/12/1,基隆市,C,批發業,使用載具,3576,703696
2015/12/1,基隆市,C,傳播及節目播送業,使用載具,31773,58491700
2015/12/1,基隆市,C,個人及家庭用品維修業,使用載具,53,32080
2015/12/1,雲林縣,P,餐飲業,使用載具,9522,846231
2015/12/1,雲林縣,P,食品製造業,使用載具,12,3227
2015/12/1,雲林縣,P,電信業,使用載具,20359,4095608
2015/12/1,雲林縣,P,零售業,使用載具,291249,53430775
2015/12/1,雲林縣,P,陸上運輸業,使用載具,7672,1314716
2015/12/1,雲林縣,P,運輸輔助業,使用載具,7949,1258965
2015/12/1,雲林縣,P,運動、娛樂及休閒服務業,使用載具,51,12289
2015/12/1,雲林縣,P,石油及煤製品製造業,使用載具,4016,1024516
2015/12/1,雲林縣,P,石油及天然氣礦業,使用載具,157,62470
2015/12/1,雲林縣,P,批發業,使用載具,11738,24589004
2015/12/1,雲林縣,P,專門營造業,使用載具,58,26969
2015/12/1,雲林縣,P,宗教、職業及類似組織,使用載具,8,1890
2015/12/1,雲林縣,P,化學材料製造業,使用載具,7787,4140540
2015/12/1,雲林縣,P,傳播及節目播送業,使用載具,44042,53851058
2015/12/1,彰化縣,N,餐飲業,使用載具,3358,403246
2015/12/1,彰化縣,N,食品製造業,使用載具,12,3863
2015/12/1,彰化縣,N,電腦系統設計服務業,使用載具,446,960657
2015/12/1,彰化縣,N,電力及燃氣供應業,使用載具,33,21511
2015/12/1,彰化縣,N,電信業,使用載具,95601,82178566
2015/12/1,彰化縣,N,零售業,使用載具,694441,138769835
2015/12/1,彰化縣,N,陸上運輸業,使用載具,8884,1467289
2015/12/1,彰化縣,N,運輸輔助業,使用載具,13554,2076387
2015/12/1,彰化縣,N,運動、娛樂及休閒服務業,使用載具,78,12009
2015/12/1,彰化縣,N,資料處理及資訊供應服務業,使用載具,1247,528019
2015/12/1,彰化縣,N,批發業,使用載具,17279,31139998
2015/12/1,彰化縣,N,化學材料製造業,使用載具,454,164907
2015/12/1,彰化縣,N,傳播及節目播送業,使用載具,48995,48362574
2015/12/1,彰化縣,N,人力仲介及供應業,使用載具,3471,1335462
2015/12/1,彰化縣,N,不動產經營及相關服務業,使用載具,12,1921
2015/12/1,南投縣,M,餐飲業,使用載具,1175,171490
2015/12/1,南投縣,M,飲料製造業,使用載具,72,33603
2015/12/1,南投縣,M,食品製造業,使用載具,17,8256
2015/12/1,南投縣,M,電力及燃氣供應業,使用載具,56,29489
2015/12/1,南投縣,M,電信業,使用載具,18059,4585284
2015/12/1,南投縣,M,零售業,使用載具,334935,69337738
2015/12/1,南投縣,M,陸上運輸業,使用載具,35059,6071028
2015/12/1,南投縣,M,運輸輔助業,使用載具,10691,1540887
2015/12/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,2,105
2015/12/1,南投縣,M,林業,使用載具,91,20040
2015/12/1,南投縣,M,批發業,使用載具,3598,8992763
2015/12/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,10620,19095864
2015/12/1,南投縣,M,專門設計服務業,使用載具,111,39530
2015/12/1,南投縣,M,化學材料製造業,使用載具,201,813322
2015/12/1,南投縣,M,傳播及節目播送業,使用載具,16488,26623344
